SELF,H4Lvd,,
SELF-CONTAINED,H4Lvd,Positiv,
SELF-DETERMINATION,Lvd,,
SELF-GOVERNING,Lvd,,
SELF-GOVERNMENT,Lvd,,
SELF-RESPECT,H4Lvd,Positiv,
SELFISH,H4Lvd,,Negativ
SELFISHNESS,H4,,Negativ
SELL#1,H4Lvd,,
SELL#2,H4Lvd,,
SELLER,H4Lvd,,
SEMANTIC,H4Lvd,,
SEMBLANCE,H4Lvd,Positiv,
SEMESTER,H4Lvd,,
SEMINARY,H4Lvd,,
SENATE,H4Lvd,,
SENATOR,H4Lvd,,
SEND#1,H4Lvd,,
SEND#2,H4Lvd,,
SENEGAL,Lvd,,
SENILE,H4,,Negativ
SENIOR#1,H4Lvd,,
SENIOR#2,H4Lvd,,
SENSATIONAL,H4Lvd,Positiv,
SENSE#1,H4Lvd,,
SENSE#2,H4Lvd,,
SENSE#3,H4Lvd,Positiv,
SENSE#4,H4Lvd,,
SENSE#5,H4Lvd,Positiv,
SENSE#6,H4Lvd,,
SENSE#7,H4Lvd,,
SENSELESS,H4,,Negativ
SENSIBLE,H4Lvd,Positiv,
SENSITIVE,H4Lvd,Positiv,
SENSITIVITY,H4Lvd,Positiv,
SENSORY,H4Lvd,,
SENT,H4Lvd,,
SENTENCE#1,H4Lvd,,
SENTENCE#2,H4Lvd,,Negativ
SENTIMENT,H4Lvd,,
SENTIMENTAL,H4Lvd,,
SEPARATE#1,H4Lvd,,
SEPARATE#2,H4Lvd,,
SEPARATE#3,H4Lvd,,
SEPARATION,H4Lvd,,
SEPTEMBER,H4Lvd,,
SEQUENCE,H4Lvd,,
SEQUESTER,H4,,Negativ
SERENE,H4Lvd,Positiv,
SERGEANT,H4Lvd,,
SERIES,H4Lvd,,
SERIOUS,H4Lvd,Positiv,
SERIOUSNESS,H4Lvd,Positiv,
SERMON,H4Lvd,,
SERUM,H4Lvd,,
SERVANT,H4Lvd,,
SERVE#1,H4Lvd,,
SERVE#2,H4Lvd,,
SERVE#3,H4Lvd,,
SERVE#4,H4,,Negativ
SERVICE#1,H4Lvd,,
SERVICE#2,H4Lvd,,
SERVICE#3,H4,,Negativ
SERVICE#4,H4,,
SERVICE#5,H4,,
SERVICE#6,H4,,
SERVICEMEN,Lvd,,
SERVITUDE,H4,,Negativ
SESSION,H4Lvd,,
SET#1,H4Lvd,,
SET#10,Lvd,,
SET#11,Lvd,,
SET#2,H4Lvd,,
SET#3,H4Lvd,,
SET#4,H4Lvd,,
SET#5,H4Lvd,,
SET#6,H4Lvd,,
SET#7,H4Lvd,,
SET#8,H4Lvd,,
SET#9,H4Lvd,,
SET#_10,H4,,
SET#_11,H4,,
SETTER,H4Lvd,,
SETTLE#1,H4Lvd,,
SETTLE#2,H4Lvd,,
SETTLE#3,H4Lvd,,
SETTLE#4,H4Lvd,Positiv,
SETTLEMENT,H4Lvd,,
SETTLER,H4Lvd,,
SETUP,H4Lvd,,
SEVEN,H4Lvd,,
SEVENTEEN,H4Lvd,,
SEVENTEENTH#1,H4,,
SEVENTH#1,H4,,
SEVENTY,H4Lvd,,
SEVER,H4Lvd,,Negativ
SEVERAL#1,H4Lvd,,
SEVERAL#2,H4Lvd,,
SEVERE,H4Lvd,,Negativ
SEVERITY,H4Lvd,,Negativ
SEW,Lvd,,
SEX,H4Lvd,,
SEXUAL,H4Lvd,,
SHABBY,H4,,Negativ
SHADE#1,H4Lvd,,
SHADE#2,H4Lvd,,
SHADOW#1,H4Lvd,,
SHADOW#2,H4Lvd,,Negativ
SHADY,H4,,Negativ
SHAFT#1,H4Lvd,,
SHAFT#2,H4Lvd,,
SHAGGY,H4,,Negativ
SHAKE#1,H4Lvd,,Negativ
SHAKE#2,H4Lvd,,
SHAKEN#1,H4,,
SHAKER,H4Lvd,,
SHALL,H4Lvd,,
SHALLOW,H4Lvd,,Negativ
SHAME,H4Lvd,,Negativ
SHAMEFUL,H4,,Negativ
SHAMELESS,H4,,Negativ
SHAPE#1,H4Lvd,,
SHAPE#2,H4Lvd,,
SHAPE#3,H4Lvd,,
SHAPELY,H4Lvd,,
SHARE#1,H4Lvd,Positiv,
SHARE#2,H4Lvd,,
SHARE#3,H4Lvd,Positiv,
SHARE#4,H4Lvd,Positiv,
SHARK,H4,,Negativ
SHARP,H4Lvd,,
SHARPEN,H4Lvd,,
SHATTER,H4Lvd,,
SHE,H4Lvd,,
SHED#1,H4Lvd,,
SHED#2,H4Lvd,,
SHEEP,H4Lvd,,
SHEER,H4Lvd,,
SHEET,H4Lvd,,
SHELF,H4Lvd,,
SHELL#1,H4Lvd,,
SHELL#2,H4Lvd,,Negativ
SHELL#3,H4Lvd,,Negativ
SHELTER#1,H4Lvd,Positiv,
SHELTER#2,H4Lvd,Positiv,
SHELVES,H4Lvd,,
SHERIFF,H4Lvd,,
SHIELD,H4,Positiv,
SHIFT#1,H4Lvd,,
SHIFT#2,H4Lvd,,
SHIFT#3,H4Lvd,,
SHIFT#4,H4Lvd,,
SHIFT#5,H4Lvd,,
SHINE#1,H4Lvd,,
SHINE#2,H4Lvd,,
SHINY,H4,Positiv,
SHIP#1,H4Lvd,,
SHIP#2,H4Lvd,,
SHIP#3,H4Lvd,,
SHIP#4,H4Lvd,,
SHIPBUILDING,Lvd,,
SHIPMENT,H4Lvd,,
SHIPWRECK,H4,,Negativ
SHIRK,H4,,Negativ
SHIRT,H4Lvd,,
SHIVER,H4,,Negativ
SHOCK#1,H4Lvd,,Negativ
SHOCK#2,H4Lvd,,Negativ
SHOCK#3,H4Lvd,,Negativ
SHOCK#4,H4Lvd,,Negativ
SHOCK#5,H4Lvd,,Negativ
SHODDY,H4,,Negativ
SHOE#1,H4Lvd,,
SHOE#2,H4Lvd,,
SHOOK#1,H4,,
SHOOT#1,H4Lvd,,Negativ
SHOOT#2,H4Lvd,,
SHOOT#3,H4Lvd,,Negativ
SHOOT#4,H4Lvd,,
SHOOT#5,H4Lvd,,
SHOOT#6,H4Lvd,,Negativ
SHOOT#7,H4Lvd,,
SHOP#1,H4Lvd,,
SHOP#2,H4Lvd,,
SHOP#3,H4Lvd,,
SHORE,H4Lvd,,
SHORT#1,H4Lvd,,
SHORT#2,H4Lvd,,
SHORT#3,H4Lvd,,
SHORT#4,H4Lvd,,
SHORT#5,H4Lvd,,Negativ
SHORT#6,H4Lvd,,
SHORT-TERM,Lvd,,
SHORTAGE,H4Lvd,,Negativ
SHORTCOMING,H4Lvd,,Negativ
SHORTEN,H4Lvd,,
SHORTSIGHTED,H4,,Negativ
SHOT#1,H4Lvd,,Negativ
SHOT#2,H4Lvd,,
SHOT#3,Lvd,,
SHOT#4,H4Lvd,,
SHOT#5,H4Lvd,,
SHOULD,H4Lvd,,
SHOULDER#1,H4Lvd,,
SHOULDER#2,H4Lvd,,
SHOUT#1,H4Lvd,,
SHOUT#2,H4Lvd,,
SHOUT#3,H4Lvd,,
SHOVE,H4,,Negativ
SHOW#1,H4Lvd,,
SHOW#2,H4Lvd,,
SHOW#3,H4Lvd,,
SHOW#4,H4Lvd,,Negativ
SHOW#5,H4Lvd,,
SHOWER#1,H4Lvd,,
SHOWER#2,H4Lvd,,
SHOWN#1,H4,,
SHRANK,H4Lvd,,
SHRED,H4,,Negativ
SHREW,H4,,Negativ
SHREWD,H4Lvd,Positiv,
SHREWDNESS,H4,Positiv,
SHRIEK,H4,,Negativ
SHRILL,H4,,Negativ
SHRINK,H4Lvd,,
SHRIVEL,H4,,Negativ
SHROUD,H4,,Negativ
SHRUG#1,H4Lvd,,Negativ
SHRUG#2,H4Lvd,,Negativ
SHRUNK,H4Lvd,,
SHUDDER#1,H4Lvd,,
SHUDDER#2,H4Lvd,,
SHUN,H4,,Negativ
SHUT#1,H4Lvd,,
SHUT#2,H4Lvd,,
SHUT#3,H4Lvd,,
SHUT#4,H4Lvd,,
SHUTTER,H4Lvd,,
SHY,H4Lvd,,
SHYNESS,H4,,Negativ
SICK#1,H4Lvd,,Negativ
SICK#2,H4Lvd,,Negativ
SICK#3,H4Lvd,,Negativ
SICK#4,H4Lvd,,Negativ
SICKLY,H4Lvd,,Negativ
SICKNESS,H4Lvd,,Negativ
SIDE#1,H4Lvd,,
SIDE#2,H4Lvd,,
SIDE#3,H4Lvd,,
SIDE#4,H4Lvd,,
SIDEWALK,H4Lvd,,
SIEGE,H4Lvd,,Negativ
SIGH#1,H4Lvd,,
SIGH#2,H4Lvd,,
SIGHT#1,H4Lvd,,
SIGHT#2,H4Lvd,,
SIGHT#3,H4Lvd,,
SIGHT#4,H4Lvd,,
SIGHT#5,H4Lvd,,
SIGHT#6,H4Lvd,,
SIGN#1,H4Lvd,,
SIGN#2,H4Lvd,,
SIGN#3,H4Lvd,,
SIGN#4,H4Lvd,,
SIGNAL#1,H4Lvd,,
SIGNAL#2,H4Lvd,,
SIGNATORY,Lvd,,
SIGNATURE,H4Lvd,,
SIGNER,H4Lvd,,
SIGNIFICANCE,H4Lvd,Positiv,
SIGNIFICANT,H4Lvd,Positiv,
SIGNIFY,H4Lvd,Positiv,
SILENCE,H4Lvd,,
SILENT,H4Lvd,,
SILHOUETTE,H4Lvd,,
SILK,H4Lvd,,
SILLY,H4Lvd,,Negativ
SILVER,H4Lvd,,
SIMILAR#1,H4Lvd,,
SIMILAR#2,H4Lvd,,
SIMILARITY,H4Lvd,,
SIMPLE#1,H4Lvd,,
SIMPLE#2,H4Lvd,,
SIMPLE#3,H4Lvd,,
SIMPLE#4,H4Lvd,,
SIMPLICITY,H4Lvd,Positiv,
SIMPLIFY#1,H4Lvd,Positiv,
SIMPLIFY#2,H4Lvd,Positiv,
SIMPLISTIC,H4,,Negativ
SIMULATE#1,H4Lvd,,
SIMULATE#2,H4Lvd,,
SIN#1,H4Lvd,,Negativ
SIN#2,H4Lvd,,Negativ
SINCE#1,H4Lvd,,
SINCE#2,H4Lvd,,
SINCERE,H4Lvd,Positiv,
SINCERITY,H4Lvd,Positiv,
SINFUL,H4,,Negativ
SING#1,H4Lvd,,
SING#2,H4Lvd,,
SINGAPORE,Lvd,,
SINGER,H4Lvd,,
SINGLE#1,H4Lvd,,
SINGLE#2,H4Lvd,,
SINGLY,H4Lvd,,
SINISTER,H4Lvd,,Negativ
SINK#1,H4Lvd,,
SINK#2,H4Lvd,,
SIR,H4Lvd,,
SISTER,H4Lvd,,
SIT#1,H4Lvd,,
SIT#2,H4Lvd,,
SITE,H4Lvd,,
SITTER,H4Lvd,,
SITUATE,H4Lvd,,
SITUATION,H4Lvd,,
SIX,H4Lvd,,
SIXTEEN,H4Lvd,,
SIXTEENTH#1,H4,,
SIXTH#1,H4,,
SIXTY,H4Lvd,,
SIZABLE,H4Lvd,,
SIZE#1,H4Lvd,,
SIZE#2,H4Lvd,,
SIZEABLE#1,H4,,
SKEPTICAL,H4Lvd,,Negativ
SKETCH,H4Lvd,,
SKETCHY,H4,,Negativ
SKI#1,H4Lvd,,
SKI#2,H4Lvd,,
SKIES,H4Lvd,,
SKILFUL#1,H4,,
SKILL#1,H4Lvd,Positiv,
SKILL#2,H4Lvd,Positiv,
SKILLFUL,H4Lvd,Positiv,
SKIN#1,H4Lvd,,
SKIN#2,H4Lvd,,
SKIRMISH,H4,,Negativ
SKIRT,H4Lvd,,
SKULK,H4,,Negativ
SKY,H4Lvd,,
SKYLINE,H4Lvd,,
SLACK,H4Lvd,,
SLACKS,H4Lvd,,
SLAM,H4Lvd,,Negativ
SLANDER,H4,,Negativ
SLANDERER,H4Lvd,,Negativ
SLANDEROUS,H4,,Negativ
SLAP,H4,,Negativ
SLASH,H4Lvd,,Negativ
SLAUGHTER,H4,,Negativ
SLAVE#1,H4Lvd,,
SLAVE#2,H4Lvd,,
SLAVERY,H4Lvd,,
SLAYER,H4Lvd,,Negativ
SLEAZY,H4,,Negativ
SLEEK,H4,Positiv,
SLEEP#1,H4Lvd,,
SLEEP#2,H4Lvd,,
SLEEP#3,H4Lvd,,
SLEEPLESS,H4,,Negativ
SLENDER,H4Lvd,,
SLEPT,H4Lvd,,
SLICE#1,H4Lvd,,
SLICE#2,H4Lvd,,
SLID,H4Lvd,,
SLIDE#1,H4Lvd,,
SLIDE#2,H4Lvd,,
SLIGHT#1,H4Lvd,,
SLIGHT#2,H4Lvd,,Negativ
SLIGHT#3,H4Lvd,,Negativ
SLIGHT#4,H4Lvd,,Negativ
SLIGHT#5,H4Lvd,,Negativ
SLIM,H4Lvd,,
SLIME,H4,,Negativ
SLIP#1,H4Lvd,,
SLIP#2,H4Lvd,,
SLIP#3,H4Lvd,,
SLIPPER,H4Lvd,,
SLOPPY,H4,,Negativ
SLOT,H4Lvd,,
SLOTH,H4,,Negativ
SLOTHFUL,H4,,Negativ
SLOW#1,H4Lvd,,
SLOW#2,H4Lvd,,
SLOW#3,H4Lvd,,
SLOW#4,H4Lvd,,
SLOW#5,H4Lvd,,
SLUG,H4,,Negativ
SLUGGISH,H4,,Negativ
SLUM,H4Lvd,,
SLUMP,H4Lvd,,Negativ
SLY,H4Lvd,,Negativ
SMACK,H4,,Negativ
SMALL#1,H4Lvd,,
SMALL#2,H4Lvd,,
SMALL#3,H4Lvd,,
SMART#1,H4Lvd,Positiv,
SMART#2,H4Lvd,Positiv,
SMART#3,H4Lvd,,
SMART#4,H4Lvd,Positiv,
SMASH#1,H4Lvd,,Negativ
SMASH#2,H4Lvd,,Negativ
SMASH#3,H4Lvd,,
SMEAR,H4,,Negativ
SMELL#1,H4Lvd,,
SMELL#2,H4Lvd,,
SMILE#1,H4Lvd,Positiv,
SMILE#2,H4Lvd,Positiv,
SMILE#3,H4Lvd,Positiv,
SMILE#4,H4Lvd,Positiv,
SMITTEN,H4,Positiv,
SMOKE#1,H4Lvd,,
SMOKE#2,H4Lvd,,
SMOKE#3,H4Lvd,,
SMOKER,H4Lvd,,
SMOKY,H4Lvd,,
SMOOTH#1,H4Lvd,,
SMOOTH#2,H4Lvd,,
SMOOTH#3,H4Lvd,,
SMOOTH#4,H4Lvd,,
SMOOTH#5,H4Lvd,,
SMOTHER,H4,,Negativ
SMUGGLE,H4,,Negativ
SNACK,H4Lvd,,
SNAKE,H4Lvd,,
SNAP#1,H4Lvd,,
SNAP#2,H4Lvd,,
SNARE,H4,,Negativ
SNARL,H4Lvd,,Negativ
SNATCH,H4Lvd,,Negativ
SNEAK,H4,,Negativ
SNEER,H4,,Negativ
SNORE,H4,,Negativ
SNOW#1,H4Lvd,,
SNOW#2,H4Lvd,,
SNOW#3,H4Lvd,,
SO#1,H4Lvd,,
SO#2,H4Lvd,,
SO#3,H4Lvd,,
SO#4,H4Lvd,,
SO#5,H4Lvd,,
SO#6,H4Lvd,,
SOAR,H4Lvd,,
SOB,H4,,Negativ
SOBER,H4,Positiv,
SOCIABLE,H4,Positiv,
SOCIAL#1,H4Lvd,,
SOCIAL#2,H4Lvd,,
SOCIAL#3,H4Lvd,,
SOCIAL#4,H4Lvd,,
SOCIAL#5,H4Lvd,,
SOCIALISM,H4Lvd,,
SOCIALIST,H4Lvd,,
SOCIETY,H4Lvd,,
SOCIOLOGICAL,H4Lvd,,
SOCIOLOGY,H4Lvd,,
SOEVER,Lvd,,
SOFT#1,H4Lvd,,
SOFT#2,H4Lvd,,
SOFT#3,H4Lvd,,
SOFT#4,H4Lvd,,
SOFT#5,H4Lvd,,
SOFTNESS,H4,Positiv,
SOIL,H4Lvd,,
SOLACE,H4,Positiv,
SOLAR,H4Lvd,,
SOLD#1,H4Lvd,,
SOLD#2,H4Lvd,,
SOLD#3,H4Lvd,,
SOLDIER,H4Lvd,,
SOLE,H4Lvd,,
SOLEMN,H4Lvd,,
SOLICITOR,H4Lvd,,
SOLID,H4Lvd,,
SOLIDARITY,H4Lvd,,
SOLIDITY,H4Lvd,,
SOLUTION,H4Lvd,Positiv,
SOLVE,H4Lvd,,
SOMALIA,Lvd,,
SOMBER,H4,,Negativ
SOME#1,H4Lvd,,
SOME#2,H4Lvd,,
SOMEBODY,H4Lvd,,
SOMEHOW#1,H4Lvd,,
SOMEHOW#2,H4Lvd,,
SOMEONE,H4Lvd,,
SOMETHING#1,H4Lvd,,
SOMETHING#2,H4Lvd,,
SOMETHING#3,H4Lvd,,
SOMETIME#1,H4Lvd,,
SOMETIME#2,H4Lvd,,
SOMEWHAT,H4Lvd,,
SOMEWHERE,H4Lvd,,
SON,H4Lvd,,
SONG,H4Lvd,,
SOON#1,H4Lvd,,
SOON#2,H4Lvd,,
SOON#3,H4Lvd,,
SOOTHE,H4,Positiv,
SOPHISTICATED,H4Lvd,Positiv,
SORE,H4,,Negativ
SORENESS,H4,,Negativ
SORROW,H4Lvd,,Negativ
SORROWFUL,H4,,Negativ
SORRY#1,H4Lvd,,Negativ
SORRY#2,H4Lvd,,Negativ
SORT#1,H4Lvd,,
SORT#2,H4Lvd,,
SORT#3,H4Lvd,,Negativ
SORT#4,H4Lvd,,
SOUGHT,H4Lvd,Positiv,
SOUL,H4Lvd,,
SOUND#1,H4Lvd,,
SOUND#2,H4Lvd,,
SOUND#3,H4Lvd,,
SOUND#4,H4Lvd,Positiv,
SOUND#5,H4Lvd,,
SOUND#6,H4Lvd,Positiv,
SOUND#7,H4Lvd,,
SOUNDNESS,H4Lvd,Positiv,
SOUP,Lvd,,
SOUR,H4,,Negativ
SOURCE,H4Lvd,,
SOUTH#1,H4Lvd,,
SOUTH#2,H4Lvd,,
SOUTH-AMERICA,Lvd,,
SOUTH-KOREA,Lvd,,
SOUTH-VIETNAM,Lvd,,
SOUTHEAST,H4Lvd,,
SOUTHERN,H4Lvd,,
SOUTHERNER,H4Lvd,,
SOUTHWEST,H4Lvd,,
SOVEREIGN,H4Lvd,,
SOVEREIGNTY,H4Lvd,,
SOVIET,H4Lvd,,
SPACE#1,H4Lvd,,
SPACE#2,H4Lvd,,
SPAIN,Lvd,,
SPAN#1,H4Lvd,,
SPAN#2,H4Lvd,,
SPANISH,Lvd,,
SPANK,H4,,Negativ
SPARE#1,H4Lvd,,
SPARE#2,H4Lvd,Positiv,
SPARE#3,H4Lvd,,
SPARK,H4Lvd,,
SPARKLE,H4,Positiv,
SPEAK#1,H4Lvd,,
SPEAK#2,H4Lvd,,
SPEAK#3,H4Lvd,,
SPEAK#4,H4Lvd,,
SPEAK#5,H4Lvd,,
SPEAK#6,H4Lvd,,
SPEAKER,H4Lvd,,
SPEAR#1,H4Lvd,,
SPEAR#2,H4Lvd,,Negativ
SPECIAL,H4Lvd,Positiv,
SPECIALISATION#1,H4,,
SPECIALIST,H4Lvd,,
SPECIALIZATION,H4Lvd,,
SPECIFIC#1,H4Lvd,,
SPECIFIC#2,H4Lvd,,
SPECIFICALLY,H4Lvd,,
SPECIFICATION,H4Lvd,,
SPECIFY,H4Lvd,,
SPECTACLE,Lvd,,
SPECTACULAR,H4Lvd,Positiv,
SPECTATOR,H4Lvd,,
SPECULATE,H4Lvd,,
SPECULATION,H4Lvd,,
SPECULATIVE,H4Lvd,,
SPEECH#1,H4Lvd,,
SPEECH#2,H4Lvd,,
SPEECH#3,H4Lvd,,
SPEECHLESS,H4Lvd,,
SPEED#1,H4Lvd,,
SPEED#2,H4Lvd,,
SPEEDILY,H4,Positiv,
SPEEDY,H4Lvd,,
SPELL#1,H4Lvd,,
SPELL#2,H4Lvd,,
SPEND#1,H4Lvd,,
SPEND#2,H4Lvd,,
SPEND#3,H4Lvd,,
SPENT#1,H4,,
SPILL,H4,,Negativ
SPIN,H4Lvd,,
SPINSTER,H4,,Negativ
SPIRIT#1,H4Lvd,,
SPIRIT#2,H4Lvd,,
SPIRITUAL,H4Lvd,,
SPIT#1,H4Lvd,,
SPIT#2,H4Lvd,,
SPITE#1,H4Lvd,,
SPITE#2,H4Lvd,,Negativ
SPITEFUL,H4,,Negativ
SPLENDID,H4Lvd,Positiv,
SPLENDOR,H4Lvd,Positiv,
SPLIT#1,H4Lvd,,
SPLIT#2,H4Lvd,,
SPLIT#3,H4Lvd,,Negativ
SPOIL,H4Lvd,,Negativ
SPOKE#1,H4Lvd,,
SPOKE#2,H4Lvd,,
SPOKE#3,H4Lvd,,
SPOKE#4,H4Lvd,,
SPOKEN#1,H4,,
SPOKESMAN,H4Lvd,,
SPONSOR#1,H4Lvd,,
SPONSOR#2,H4Lvd,,
SPONTANEOUS,H4Lvd,,
SPORADIC,H4Lvd,,
SPORT#1,H4Lvd,,
SPORT#2,H4Lvd,,
SPORT#3,H4Lvd,,
SPOT#1,H4Lvd,,
SPOT#2,H4Lvd,,
SPOT#3,H4Lvd,,
SPOT#4,H4Lvd,,
SPOT#5,H4Lvd,,Negativ
SPOTLESS,H4,Positiv,
SPRAIN,H4,,Negativ
SPRANG,H4Lvd,,
SPRAWL,H4Lvd,,
SPRAY#1,H4Lvd,,
SPRAY#2,H4Lvd,,
SPREAD#1,H4Lvd,,
SPREAD#2,H4Lvd,,
SPREADER,H4Lvd,,
SPRIGHTLY,H4,Positiv,
SPRING#1,H4Lvd,,
SPRING#2,H4Lvd,,
SPRING#3,H4Lvd,,
SPRINKLE,H4Lvd,,
SPRUNG,H4Lvd,,
SPUN#1,H4Lvd,,
SPUN#2,H4Lvd,,
SPUR#1,H4Lvd,,
SPUR#2,H4Lvd,,
SPUTTER,H4,,Negativ
SQUAD,H4Lvd,,
SQUADRON,Lvd,,
SQUALL,H4Lvd,,
SQUANDER,H4,,Negativ
SQUANDOR,Lvd,,
SQUARE,H4Lvd,,
SQUARELY,H4,Positiv,
SQUAT#1,H4Lvd,,
SQUAT#2,H4Lvd,,
SQUEEZE#1,H4Lvd,,
SQUEEZE#2,H4Lvd,,
SQUIRREL,H4Lvd,,
STAB,H4,,Negativ
STABILITY,H4Lvd,Positiv,
STABILIZE,H4Lvd,Positiv,
STABLE,H4Lvd,Positiv,
STADIUM,H4Lvd,,
STAFF,H4Lvd,,
STAGE#1,H4Lvd,,
STAGE#2,H4Lvd,,
STAGE#3,H4Lvd,,
STAGECOACH,H4Lvd,,
STAGGER,H4Lvd,,
STAGNANT,H4,,Negativ
STAIN,H4,,Negativ
STAIR,H4Lvd,,
STAIRWAY,H4Lvd,,
STAKE,H4Lvd,,
STALE,H4,,Negativ
STALEMATE,H4,,Negativ
STALIN,H4Lvd,,
STALL#1,H4Lvd,,
STALL#2,H4Lvd,,
STAMMER,H4,,Negativ
STAMP#1,H4Lvd,,
STAMP#2,H4Lvd,,Negativ
STANCE,H4Lvd,,
STAND#1,H4Lvd,,
STAND#2,H4Lvd,,
STAND#3,H4Lvd,,
STAND#4,H4Lvd,,
STAND#5,H4Lvd,Positiv,
STAND#6,H4Lvd,,
STAND#7,H4Lvd,,
STANDARD#1,H4Lvd,,
STANDARD#2,H4Lvd,,
STANDARDIZE,H4,Positiv,
STANDPOINT,H4Lvd,,
STANDSTILL,H4,,Negativ
STAPLE,H4,Positiv,
STAR#1,H4Lvd,,
STAR#2,H4Lvd,,
STAR#3,H4Lvd,,
STARE#1,H4Lvd,,
STARE#2,H4Lvd,,
STARK,H4Lvd,,Negativ
START#1,H4Lvd,,
START#2,H4Lvd,,
START#3,H4Lvd,,
START#4,H4Lvd,,
START#5,H4Lvd,,
STARTER,H4Lvd,,
STARTLE,H4Lvd,,Negativ
STARVATION,H4Lvd,,Negativ
STARVE,H4Lvd,,Negativ
STATE#1,H4Lvd,,
STATE#2,H4Lvd,,
STATE#3,H4Lvd,,
STATE#4,H4Lvd,,
STATE#5,H4Lvd,,
STATE#6,H4Lvd,,
STATELY,H4Lvd,Positiv,
STATEMENT,H4Lvd,,
STATESMAN,H4Lvd,,
STATESMEN,H4Lvd,,
STATIC,H4,,Negativ
STATION#1,H4Lvd,,
STATION#2,H4Lvd,,
STATION#3,H4Lvd,,
STATION#4,H4Lvd,,
STATIONARY,H4Lvd,,
STATISTICAL,H4Lvd,,
STATISTICS,H4Lvd,,
STATUESQUE,H4,Positiv,
STATUS#1,H4Lvd,,
STATUS#2,H4Lvd,,
STATUTE,H4Lvd,,
STATUTORY,H4Lvd,,
STAUNCH,H4Lvd,Positiv,
STAUNCHNESS,H4Lvd,Positiv,
STAY#1,H4Lvd,,
STAY#2,H4Lvd,,
STEADFAST,H4Lvd,Positiv,
STEADFASTNESS,H4Lvd,Positiv,
STEADILY,H4Lvd,,
STEADINESS,H4Lvd,Positiv,
STEADY,H4Lvd,Positiv,
STEAK,H4Lvd,,
STEAL#1,H4Lvd,,Negativ
STEAL#2,H4Lvd,,Negativ
STEAM#1,H4Lvd,,
STEAM#2,H4Lvd,,
STEAMER,H4Lvd,,
STEEL,H4Lvd,,
STEEP,H4Lvd,,
STEER#1,H4Lvd,,
STEER#2,H4Lvd,,
STEM#1,H4Lvd,,
STEM#2,H4Lvd,,
STEP#1,H4Lvd,,
STEP#2,H4Lvd,,
STEP#3,H4Lvd,,
STEP#4,H4Lvd,,
STEPPES,H4Lvd,,
STEREO,H4Lvd,,
STEREOTYPE,H4Lvd,,
STERLING,Lvd,,
STERN,H4Lvd,,Negativ
STICK#1,H4Lvd,,
STICK#2,H4Lvd,,
STICK#3,H4Lvd,,
STICK#4,H4Lvd,,
STICK#5,H4Lvd,,
STICK#6,H4Lvd,,Negativ
STIFF,H4Lvd,,
STIFFLY,H4Lvd,,
STIFLE,H4Lvd,,Negativ
STIGMA,H4Lvd,,Negativ
STILL#1,H4Lvd,,
STILL#2,H4Lvd,,
STILL#3,H4Lvd,,
STILL#4,H4Lvd,,
STILL#5,H4Lvd,,
STIMULATE,H4,Positiv,
STIMULATION,H4,Positiv,
STIMULUS,H4Lvd,,
STING,H4,,Negativ
STINK,H4,,Negativ
STIPULATE,H4Lvd,,
STIPULATION,H4Lvd,,
STIR,H4Lvd,,
STOCK,H4Lvd,,
STOCKPILE,Lvd,,
STOICISM,H4Lvd,,
STOLE,H4Lvd,,Negativ
STOLEN#1,H4Lvd,,Negativ
STOLEN#2,H4Lvd,,Negativ
STOMACH#1,H4Lvd,,
STOMACH#2,H4Lvd,,
STONE#1,H4Lvd,,
STONE#2,H4Lvd,,
STOOD#1,H4Lvd,,
STOOD#2,H4Lvd,,
STOOD#3,H4Lvd,,
STOOD#4,H4Lvd,Positiv,
STOP#1,H4Lvd,,
STOP#2,H4Lvd,,
STOP#3,H4Lvd,,
STOP#4,H4Lvd,,
STOPPER,H4Lvd,,
STORAGE,H4Lvd,,
STORE#1,H4Lvd,,
STORE#2,H4Lvd,,
STORE#3,H4Lvd,,
STORE#4,H4Lvd,,
STORE#5,H4Lvd,,
STORM#1,H4Lvd,,
STORM#2,H4Lvd,,Negativ
STORMY,H4,,Negativ
STORY#1,H4Lvd,,
STORY#2,H4Lvd,,
STOVE,H4Lvd,,
STRAGGLE,H4,,Negativ
STRAGGLER,H4,,Negativ
STRAIGHT#1,H4Lvd,,
STRAIGHT#2,H4Lvd,,
STRAIGHT#3,H4Lvd,Positiv,
STRAIGHT#4,H4Lvd,,
STRAIGHTFORWARD,H4,Positiv,
STRAIN#1,H4Lvd,,Negativ
STRAIN#2,H4Lvd,,Negativ
STRANGE,H4Lvd,,
STRANGER,H4Lvd,,
STRANGLE,H4,,Negativ
STRATEGIC,H4Lvd,,
STRATEGY,H4Lvd,,
STRATUM,H4Lvd,,
STRAW,H4Lvd,,
STRAY,H4,,Negativ
STREAK,H4Lvd,,
STREAM#1,H4Lvd,,
STREAM#2,H4Lvd,,
STREAM#3,H4Lvd,,
STREAM#4,H4Lvd,,
STREAMER,H4Lvd,,
STREET,H4Lvd,,
STRENGTH,H4Lvd,,
STRENGTHEN#1,H4Lvd,,
STRENGTHEN#2,H4Lvd,,
STRENUOUS,H4Lvd,,
STRESS#1,H4Lvd,,Negativ
STRESS#2,H4Lvd,,Negativ
STRETCH#1,H4Lvd,,
STRETCH#2,H4Lvd,,
STRICKEN,H4,,Negativ
